State_County,Edu_Less_than_HS_2017_21,Edu_HS_diploma_2017_21,Edu_Some_college_2017_21,Edu_Bachelor_or_higher_2017_21,Crime_Rate,Income_Mean,Race_Hispanic,Race_White,Race_Black,Race_Native,Race_Asian,Race_Pacific
GA_Banks_County,23.1,31.8,28.6,16.5,298.6695629,38679.0,6.4,88.4,2.5,0.2,1.2,0.0
GA_Barrow_County,12.3,34.4,32.5,20.9,460.4425287,67397.0,10.0,73.0,11.1,0.1,3.6,0.0
GA_Bartow_County,13.4,36.9,29.9,19.8,407.8085966,67023.0,8.2,78.2,10.5,0.2,0.9,0.0
GA_Brooks_County,18.4,34.1,30.7,16.8,560.7115236,34297.0,5.6,56.8,33.6,0.0,0.8,0.0
GA_Calhoun_County,23.4,38.2,26.9,11.5,689.8666258,45609.0,4.8,32.5,60.5,0.0,0.5,0.0
GA_Carroll_County,14.4,34.6,29.5,21.5,300.8321837,50473.0,6.7,71.1,18.7,0.3,0.8,0.1
GA_Cherokee_County,8.1,22.6,31.0,38.4,91.51244303,76422.0,10.0,79.9,6.2,0.1,1.9,0.0
GA_Cobb_County,7.1,18.2,25.7,49.0,264.2256585,63423.0,12.8,53.1,26.3,0.1,5.1,0.0
GA_Dade_County,17.2,35.2,31.2,16.4,230.2053674,43128.0,2.2,93.8,0.5,0.7,1.1,0.7
GA_Decatur_County,15.6,35.7,34.2,14.6,464.1982529,56399.0,5.8,50.9,42.1,0.1,0.4,0.0
GA_DeKalb_County,9.3,20.4,24.2,46.1,592.9851123,69446.0,8.7,29.1,53.3,0.2,6.0,0.0
GA_Dodge_County,14.1,41.2,29.1,15.6,320.4373027,41632.5,3.4,65.3,27.8,0.0,0.6,0.0
GA_Dougherty_County,16.4,29.7,31.2,22.6,930.4176661,41702.0,2.6,26.2,68.4,0.1,0.8,0.0
GA_Emanuel_County,19.9,43.2,24.2,12.8,612.2359732,43133.0,4.5,59.4,34.0,0.0,0.0,0.0
GA_Evans_County,22.8,38.2,23.2,15.8,120.0036924,59343.0,11.8,56.5,30.2,0.0,0.8,0.0
GA_Floyd_County,16.3,33.0,29.7,20.9,356.9154987,45462.333333333336,10.6,71.4,14.4,0.1,1.5,0.0
GA_Franklin_County,18.2,34.7,30.5,16.6,163.5694489,50011.0,4.4,83.9,9.8,0.1,0.7,0.0
GA_Fulton_County,6.8,16.5,20.9,55.9,826.1767583,85560.0,7.4,39.9,43.6,0.2,6.7,0.0
GA_Greene_County,12.4,31.0,24.8,31.9,300.2267018,30565.0,6.1,56.4,35.8,0.1,1.0,0.0
GA_Gwinnett_County,12.1,22.3,27.1,38.5,221.22555,74695.0,20.7,39.3,25.9,0.2,11.2,0.0
GA_Habersham_County,19.5,34.1,23.1,23.3,140.8775982,52078.0,14.2,77.3,3.1,0.1,2.3,0.2
GA_Hall_County,19.4,28.3,27.3,25.1,172.5745027,70659.0,27.8,61.6,7.3,0.2,1.7,0.0
GA_Harris_County,6.7,25.6,35.4,32.4,113.278021,53882.0,3.3,77.1,15.9,0.1,0.9,0.0
GA_Hart_County,17.9,35.9,29.6,16.6,373.3396212,46956.0,3.7,75.1,19.0,0.0,0.9,0.0
GA_Henry_County,7.6,31.4,32.8,28.2,184.248418,52731.0,6.5,46.7,40.7,0.1,3.3,0.0
GA_Jackson_County,13.7,32.1,29.1,25.0,149.0727999,76773.0,7.1,82.4,6.7,0.1,1.7,0.0
GA_Jeff_Davis_County,20.5,35.3,31.4,12.8,539.8560384,46844.0,11.4,71.6,16.6,0.0,0.0,0.0
GA_Jenkins_County,17.8,44.3,29.9,8.0,0.0,46736.0,6.4,56.2,35.5,0.2,0.9,0.0
GA_Laurens_County,13.6,41.7,28.0,16.7,339.5904081,43732.666666666664,2.6,58.2,36.7,0.1,1.1,0.0
GA_Long_County,17.5,35.6,32.2,14.7,156.400385,46236.0,11.4,58.5,23.9,0.2,0.9,0.2
GA_Lowndes_County,11.1,32.6,29.9,26.4,318.8210705,38121.0,5.4,54.5,36.1,0.2,1.9,0.0
GA_Macon_County,27.4,36.3,26.1,10.1,192.7332429,27855.0,4.2,32.6,59.3,0.4,1.6,0.0
GA_Mitchell_County,17.5,36.2,34.6,11.7,290.7355175,56576.0,4.4,46.3,47.5,0.1,0.3,0.1
GA_Morgan_County,10.5,36.4,26.0,27.2,179.9673809,53822.0,3.1,71.6,23.5,0.1,0.1,0.0
GA_Newton_County,11.0,33.5,33.9,21.7,363.1181305,47196.0,5.1,48.7,42.6,0.2,1.0,0.1
GA_Oconee_County,4.0,18.9,25.6,51.6,117.5260761,84343.0,4.8,84.9,5.4,0.1,4.1,0.0
GA_Peach_County,15.0,31.6,31.7,21.7,658.9175983,50358.0,7.5,46.0,44.4,0.1,1.1,0.1
GA_Pierce_County,13.9,42.2,28.4,15.5,322.1037068,47412.0,5.1,84.1,8.9,0.4,0.1,0.0
GA_Pike_County,11.9,36.2,31.5,20.4,61.81164307,31458.0,1.5,86.7,10.3,0.0,0.2,0.0
GA_Richmond_County,13.6,31.9,31.9,22.6,454.9437385,54684.5,4.8,35.5,55.2,0.2,1.8,0.2
GA_Screven_County,16.6,38.0,30.7,14.7,245.7865169,35591.5,1.8,54.5,41.7,0.3,0.5,0.0
GA_Sumter_County,16.7,36.8,27.1,19.4,752.455044,39047.0,5.3,39.8,52.3,0.1,1.1,0.0
GA_Taylor_County,23.8,37.8,22.9,15.5,271.7391304,40631.0,1.0,57.5,40.4,0.0,0.9,0.0
GA_Terrell_County,20.8,36.7,31.8,10.7,376.8565728,31468.0,2.7,35.5,60.6,0.0,0.2,0.0
GA_Upson_County,17.3,35.2,32.9,14.6,180.6820748,56785.5,2.3,67.6,28.5,0.3,0.5,0.1
GA_Walker_County,15.6,34.6,30.3,19.5,218.4814804,41061.0,2.0,91.4,4.3,0.1,0.6,0.0
GA_Washington_County,16.0,46.0,21.7,16.2,246.6627974,70254.0,2.3,43.2,52.9,0.0,0.6,0.0
GA_Wilkinson_County,13.3,51.7,25.0,10.0,116.6242578,44853.0,2.7,56.8,38.2,0.1,0.0,0.1
HI_Honolulu_County,7.3,25.6,30.9,36.2,237.5362126,98232.33333333333,9.6,18.7,2.2,0.1,41.8,8.7
HI_Kauai_County,7.9,29.5,32.5,30.1,302.1061112,71278.5,10.8,29.6,0.7,0.3,32.9,8.5
HI_Maui_County,7.4,30.1,32.4,30.0,256.5511042,72882.0,11.0,30.5,0.5,0.1,28.5,10.0
ID_Ada_County,5.0,20.8,33.4,40.7,206.5004418,57745.82677165354,7.9,85.2,1.2,0.4,2.6,0.1
ID_Bear_Lake_County,6.9,37.5,36.5,19.1,84.13259297,52532.0,4.1,93.7,0.8,0.2,0.7,0.0
ID_Bingham_County,10.7,33.6,36.2,19.6,147.9355266,67394.0,17.9,74.0,0.3,4.9,0.9,0.0
ID_Bonner_County,8.1,30.4,34.9,26.6,100.7395759,53935.5,2.9,93.6,0.1,0.6,0.7,0.1
ID_Clark_County,34.6,27.1,19.0,19.2,0.0,47891.0,42.0,51.4,0.2,5.7,0.0,0.0
ID_Clearwater_County,7.6,35.1,39.3,18.1,139.9090591,46769.0,3.9,91.0,0.2,2.1,0.5,0.4
ID_Custer_County,13.0,28.7,30.8,27.5,23.5349494,22836.5,4.0,92.2,0.0,1.1,0.0,0.0
ID_Elmore_County,10.7,29.9,39.8,19.5,240.7336645,36529.0,16.4,73.3,2.9,1.4,3.1,0.2
ID_Franklin_County,7.3,46.7,30.5,15.5,77.79679477,56384.0,6.7,91.3,0.3,0.6,0.0,0.1
ID_Latah_County,3.5,20.5,32.1,43.9,149.692736,55691.0,4.2,89.4,0.7,0.8,2.6,0.0
ID_Lemhi_County,10.0,29.8,38.3,21.9,142.6348548,38494.0,3.2,93.3,0.2,0.6,0.2,0.0
ID_Minidoka_County,20.9,34.5,31.7,12.9,118.2732111,32351.0,34.4,63.1,0.2,0.5,0.4,0.0
ID_Nez_Perce_County,6.8,30.2,37.6,25.4,155.3300764,51488.0,3.7,87.2,0.4,5.4,0.9,0.1
ID_Power_County,20.5,32.3,33.4,13.8,142.5055059,51708.0,32.9,62.5,0.3,3.4,0.0,0.0
ID_Teton_County,7.6,17.8,28.0,46.6,58.39416058,70756.0,17.0,81.1,0.2,0.2,0.1,0.0
ID_Twin_Falls_County,13.0,27.5,36.1,23.5,272.6465475,48329.666666666664,15.6,80.2,0.6,0.8,1.6,0.1
ID_Washington_County,12.2,30.0,40.4,17.5,40.22526146,35964.0,17.2,78.7,0.0,0.8,1.0,0.0
IL_Adams_County,7.6,34.9,31.8,25.7,303.8879785,69956.85179407176,1.5,92.0,3.9,0.2,0.8,0.1
IL_Bond_County,11.2,32.7,34.9,21.2,28.62049227,38008.0,3.5,87.8,6.1,0.2,1.2,0.0
IL_Boone_County,12.9,32.5,29.8,24.8,7.413310599,57132.0,21.0,74.0,2.1,0.3,1.2,0.0
IL_Brown_County,19.3,38.3,29.4,13.0,204.0816327,41238.0,3.6,73.6,21.3,0.0,0.6,0.0
IL_Bureau_County,9.4,35.5,34.7,20.4,138.0079868,54736.25,8.8,88.4,0.8,0.1,0.8,0.0
IL_Calhoun_County,7.2,40.6,34.8,17.3,0.0,44452.0,1.1,96.7,0.3,0.1,0.9,0.0
IL_Carroll_County,12.1,36.2,31.8,19.9,46.94835681,53555.0,3.6,93.4,1.2,0.1,0.7,0.0
IL_Champaign_County,5.2,21.4,27.9,45.5,560.2815073,69910.0,5.7,68.3,13.0,0.1,10.3,0.1
IL_Clay_County,11.6,39.2,34.4,14.8,36.856848,43105.0,1.4,96.4,0.7,0.1,0.7,0.0
IL_Clinton_County,8.7,32.7,35.5,23.1,126.6256892,79122.5,3.1,91.6,3.5,0.3,0.6,0.0
IL_Coles_County,8.1,32.3,33.9,25.7,273.7583105,59163.0,2.4,91.0,3.8,0.2,1.2,0.0
IL_Cook_County,12.0,22.4,24.8,40.7,596.6569351,70415.68421052632,25.1,42.7,23.4,0.1,6.9,0.0
IL_Crawford_County,13.7,28.9,40.1,17.3,246.090746,53516.0,2.9,91.0,4.1,0.1,0.4,0.0
IL_Cumberland_County,7.1,39.0,34.8,19.2,210.2568791,46326.0,1.1,96.7,0.1,0.2,0.3,0.1
IL_DuPage_County,6.5,18.1,24.7,50.7,94.62240083,89241.5,14.1,67.9,4.6,0.1,11.3,0.0
IL_Franklin_County,10.4,32.7,39.1,17.7,357.1246365,39404.0,1.6,96.0,0.6,0.2,0.5,0.1
IL_Fulton_County,10.5,37.0,34.3,18.3,176.0854014,51881.0,2.9,92.0,3.8,0.1,0.2,0.0
IL_Grundy_County,6.4,31.7,35.3,26.6,65.70040615,0.0,9.4,87.1,1.3,0.0,0.7,0.0
IL_Hamilton_County,11.8,32.3,37.1,18.7,0.0,46213.0,0.3,98.9,0.6,0.1,0.1,0.0
IL_Hancock_County,6.6,34.4,34.5,24.5,10.74229241,50335.0,1.4,96.3,0.7,0.0,0.4,0.0
IL_Hardin_County,15.2,34.2,37.2,13.4,406.6012916,37181.0,1.8,93.1,3.8,0.2,0.1,0.0
IL_Henderson_County,7.5,42.9,31.0,18.6,557.9399142,48988.0,1.5,96.3,0.1,0.3,0.7,0.0
IL_Iroquois_County,11.6,38.5,34.0,15.9,69.00835001,53561.8,6.6,90.3,1.1,0.0,0.4,0.0
IL_Jefferson_County,10.1,31.7,40.0,18.2,633.9923403,64741.0,2.4,85.8,8.5,0.1,1.1,0.0
IL_Johnson_County,16.9,32.6,33.2,17.3,236.6490495,41659.0,3.3,84.7,11.1,0.1,0.1,0.0
IL_Kane_County,14.0,22.6,27.5,36.0,162.8972411,88365.66666666667,31.6,57.6,5.4,0.1,3.9,0.0
IL_Kendall_County,6.4,24.6,33.7,35.3,123.1692194,86247.0,17.6,71.2,6.4,0.1,3.2,0.0
IL_Knox_County,11.1,35.2,34.1,19.7,301.4708706,54284.0,5.5,83.4,8.4,0.0,1.0,0.0
IL_Lake_County,9.2,20.1,24.3,46.3,151.0627736,101288.0,21.1,62.8,6.6,0.1,7.1,0.0
IL_Lawrence_County,15.6,36.6,34.4,13.3,78.51189757,41874.0,3.8,84.6,8.6,0.3,0.4,0.0
IL_Livingston_County,9.9,41.9,31.4,16.8,227.8321898,59677.0,4.4,89.2,4.0,0.0,0.7,0.0
IL_Logan_County,9.7,35.6,33.6,21.1,256.9750367,62508.666666666664,3.4,86.5,6.7,0.1,0.8,0.0
IL_McHenry_County,6.5,26.0,32.4,35.2,104.7464453,91298.0,12.5,81.9,1.2,0.1,2.7,0.0
IL_McLean_County,4.0,23.3,27.1,45.6,320.0742068,47531.0,4.7,79.8,8.0,0.1,5.1,0.0
IL_Macon_County,8.3,35.4,32.9,23.5,386.17105,68530.33333333333,2.2,76.7,13.9,0.3,1.1,0.0
IL_Macoupin_County,8.9,40.5,32.2,18.5,179.1808874,52827.0,1.1,96.3,0.8,0.1,0.4,0.0
IL_Madison_County,7.0,29.0,35.5,28.5,226.7751894,58032.75,3.1,85.5,8.4,0.2,0.9,0.0
IL_Marion_County,11.0,34.9,37.8,16.2,295.1685568,49129.0,1.9,91.5,3.4,0.2,0.7,0.0
IL_Mason_County,9.4,40.9,33.0,16.7,371.9820326,56618.0,1.0,96.7,0.6,0.1,0.2,0.0
IL_Massac_County,12.7,34.7,39.5,13.1,398.0627612,42531.0,2.7,88.7,6.1,0.1,0.2,0.0
IL_Menard_County,4.3,33.8,37.5,24.4,15.86420243,53457.0,1.4,95.8,0.5,0.1,0.3,0.4
IL_Mercer_County,7.5,38.5,35.3,18.7,247.249351,59462.75,2.2,95.8,0.6,0.1,0.3,0.0
IL_Monroe_County,4.7,25.6,32.7,37.1,44.78547756,63415.0,1.5,96.5,0.4,0.1,0.7,0.0
IL_Montgomery_County,12.2,39.9,30.1,17.9,330.4781817,42340.5,1.7,90.9,6.0,0.2,0.1,0.0
IL_Moultrie_County,13.5,33.1,33.6,19.8,67.22237161,52185.0,1.2,97.0,0.6,0.2,0.2,0.0
IL_Ogle_County,9.0,34.1,35.3,21.6,43.9056982,63802.0,9.8,87.3,1.1,0.1,0.5,0.0
IL_Peoria_County,7.8,27.4,31.8,32.9,603.941007,65758.5,4.6,70.4,17.4,0.2,3.9,0.0
IL_Perry_County,16.4,37.0,34.9,11.6,169.0501211,54016.0,3.0,86.3,8.7,0.3,0.6,0.0
IL_Piatt_County,6.3,32.1,30.6,31.1,158.2182194,66427.0,1.3,92.7,1.1,0.1,0.4,0.0
IL_Pike_County,8.9,41.3,32.3,17.6,24.76780186,35944.0,1.3,95.5,1.6,0.2,0.3,0.0
IL_Pulaski_County,10.7,40.0,34.6,14.7,338.5240352,31895.0,2.1,63.6,30.5,0.2,0.3,0.0
IL_Richland_County,7.7,31.2,41.7,19.4,216.2897046,51968.0,1.7,95.6,0.4,0.3,0.7,0.0
IL_Rock_Island_County,11.0,29.6,35.8,23.6,374.8523,63533.5,12.6,72.6,9.6,0.2,2.4,0.0
IL_Sangamon_County,7.2,27.6,31.2,34.0,817.9969369,103553.0,2.2,80.8,12.6,0.1,1.9,0.0
IL_Scott_County,6.0,44.4,27.5,22.1,0.0,54241.0,1.2,97.2,0.1,0.5,0.1,0.1
IL_Shelby_County,6.8,42.8,33.0,17.4,45.21000045,48099.5,1.0,97.4,0.7,0.2,0.4,0.0
IL_Stephenson_County,8.1,33.6,37.0,21.3,98.41677364,53671.5,3.6,83.3,9.5,0.1,0.8,0.0
IL_Tazewell_County,6.8,30.4,35.2,27.7,236.1534851,60161.333333333336,2.2,94.2,1.2,0.1,1.0,0.0
IL_Union_County,10.8,35.3,31.2,22.7,181.9939715,52689.0,5.0,91.4,0.7,0.0,0.2,0.0
IL_Vermilion_County,9.8,41.1,32.9,16.3,565.1757149,46369.0,4.8,78.8,13.9,0.3,0.9,0.0
IL_Wabash_County,8.1,33.2,40.2,18.5,205.7436777,54200.0,2.0,94.9,0.8,0.1,1.2,0.0
IL_Washington_County,7.9,33.1,36.4,22.6,283.7763012,59624.5,1.4,96.2,0.5,0.3,0.4,0.1
IL_Wayne_County,12.6,34.8,37.4,15.2,307.0069829,40321.5,1.4,96.4,0.6,0.2,0.4,0.0
IL_White_County,10.3,34.1,39.4,16.2,268.0596605,46211.0,1.4,96.6,0.4,0.1,0.7,0.1
IL_Whiteside_County,8.7,37.9,34.6,18.8,182.4278541,63216.0,11.8,84.9,1.6,0.1,0.5,0.1
IL_Will_County,8.5,26.0,30.1,35.4,167.6847351,56254.0,16.8,64.7,11.0,0.1,5.2,0.0
IL_Williamson_County,7.3,29.8,36.2,26.6,352.6388142,44915.0,2.5,90.1,4.0,0.2,1.0,0.0
IL_Winnebago_County,11.8,31.3,33.6,23.3,854.9331535,66714.0,12.2,70.2,12.4,0.1,2.5,0.0
IL_Woodford_County,5.7,28.1,31.3,34.9,58.56440812,78579.0,1.7,95.7,0.6,0.1,0.8,0.0
IN_Adams_County,13.7,44.3,27.5,14.4,23.11203559,59016.16429699842,4.4,93.7,0.9,0.0,0.4,0.0
IN_Allen_County,9.9,28.2,32.0,29.9,285.3884423,44825.0,7.2,74.6,11.3,0.2,3.5,0.0
IN_Bartholomew_County,8.4,30.4,26.0,35.2,168.369206,53282.0,6.5,83.2,1.7,0.2,6.3,0.1
IN_Benton_County,11.6,40.2,30.7,17.5,136.8769248,53282.0,5.1,92.8,0.9,0.0,0.2,0.0
IN_Boone_County,5.6,19.0,26.0,49.4,34.72394464,82701.0,2.7,91.6,1.6,0.2,2.6,0.0
IN_Carroll_County,10.9,42.4,32.0,14.7,64.7216967,48951.0,3.9,94.2,0.5,0.2,0.1,0.0
IN_Clark_County,9.1,35.0,33.1,22.8,593.2458517,56077.0,5.3,83.9,6.7,0.1,0.7,0.0
IN_Clinton_County,13.2,45.4,26.5,14.9,258.2330781,53948.0,15.2,83.0,0.6,0.2,0.3,0.1
IN_Crawford_County,17.1,46.9,24.2,11.7,47.07654646,47364.0,1.5,96.4,0.2,0.6,0.0,0.0
IN_DeKalb_County,9.0,43.5,28.8,18.7,68.54657622,48206.5,2.8,95.1,0.2,0.1,0.3,0.0
IN_Elkhart_County,18.1,34.6,27.3,20.0,405.8575111,49042.0,15.4,75.3,5.4,0.1,1.0,0.0
IN_Floyd_County,8.7,30.8,30.2,30.3,188.8673207,85155.0,3.1,88.3,5.2,0.4,1.1,0.0
IN_Franklin_County,11.7,40.3,26.6,21.4,34.85686898,58682.0,1.1,98.4,0.2,0.0,0.3,0.0
IN_Gibson_County,8.5,41.8,31.5,18.2,145.7812686,48294.0,1.5,94.2,2.0,0.1,0.3,0.0
IN_Grant_County,11.7,37.7,31.0,19.6,149.0032694,54580.0,4.1,85.3,7.1,0.2,0.9,0.0
IN_Harrison_County,9.8,42.1,29.4,18.8,74.04948548,43586.0,1.7,95.7,0.2,0.6,0.4,0.0
IN_Hendricks_County,4.9,26.6,29.1,39.5,98.12904945,98925.0,3.6,85.8,6.0,0.2,2.5,0.0
IN_Henry_County,9.2,42.7,30.5,17.5,42.81869342,43994.0,1.7,93.8,2.3,0.2,0.5,0.0
IN_Jackson_County,10.9,41.6,30.0,17.5,243.868771,39698.0,6.4,89.3,1.1,0.3,1.9,0.0
IN_Jay_County,12.0,47.1,28.0,12.9,150.0234412,39091.0,3.0,95.1,0.3,0.1,0.5,0.0
IN_Johnson_County,7.2,31.0,29.0,32.8,231.5594187,58136.0,3.5,90.3,2.3,0.2,2.8,0.0
IN_Knox_County,11.3,35.4,34.6,18.6,52.69536808,53557.0,1.8,92.9,3.1,0.1,0.8,0.1
IN_Kosciusko_County,12.3,34.9,28.6,24.3,174.4417224,55164.5,7.9,88.6,0.7,0.2,1.0,0.0
IN_Lake_County,10.2,35.4,30.7,23.7,414.6861571,85445.5,18.4,54.5,23.9,0.2,1.3,0.0
IN_LaPorte_County,10.6,39.8,29.9,19.7,164.4485582,92138.0,6.3,79.9,10.9,0.3,0.6,0.0
IN_Madison_County,10.2,39.9,30.9,19.0,261.3387287,162624.0,3.8,85.3,7.5,0.2,0.5,0.0
IN_Marion_County,13.1,27.5,26.6,32.8,1083.508119,93432.5,10.1,56.7,27.2,0.2,2.9,0.0
IN_Miami_County,13.6,42.4,29.3,14.7,116.2147205,40143.0,3.0,89.3,5.0,0.8,0.6,0.1
IN_Monroe_County,6.1,21.0,25.5,47.4,259.3594948,51742.5,3.3,84.1,3.0,0.2,6.3,0.0
IN_Montgomery_County,9.5,41.9,28.3,20.2,162.4014459,57055.0,4.7,92.2,0.8,0.2,0.8,0.0
IN_Morgan_County,11.5,39.9,29.4,19.1,45.85709782,55079.666666666664,1.5,96.3,0.4,0.1,0.7,0.0
IN_Noble_County,17.2,39.4,27.1,16.3,58.86062645,47695.0,10.2,87.6,0.4,0.0,0.6,0.0
IN_Parke_County,15.1,38.8,33.1,13.0,58.13277526,42532.0,1.5,94.8,1.0,0.2,0.0,0.5
IN_Porter_County,5.9,34.4,29.4,30.3,105.0691355,101407.75,9.6,84.0,3.3,0.2,1.4,0.1
IN_Posey_County,7.3,36.5,32.0,24.2,39.23722828,50263.0,1.1,96.2,1.5,0.0,0.4,0.0
IN_Putnam_County,10.9,41.1,30.3,17.7,45.32728969,77737.0,2.5,91.9,3.1,0.2,1.0,0.0
IN_Rush_County,10.3,45.4,28.0,16.3,82.33356857,53079.0,1.5,96.1,1.4,0.0,0.1,0.0
IN_St._Joseph_County,9.0,29.6,29.3,32.1,341.1958352,78132.0,8.3,73.6,12.8,0.3,2.1,0.1
IN_Shelby_County,10.9,44.0,26.4,18.7,44.71372041,60141.0,4.0,92.6,1.0,0.1,0.7,0.0
IN_Spencer_County,8.6,41.2,31.0,19.2,42.97173415,52700.0,2.9,95.1,0.6,0.2,0.2,0.1
IN_Steuben_County,7.6,39.6,29.8,22.9,43.65795448,48504.0,3.5,94.0,0.2,0.1,0.5,0.0
IN_Switzerland_County,15.0,51.3,24.5,9.2,28.50085503,14657.0,1.4,95.7,0.8,0.0,0.5,0.0
IN_Tipton_County,9.4,40.7,25.1,24.8,102.2364217,52232.0,2.6,95.3,0.2,0.0,0.0,0.4
IN_Vigo_County,10.4,33.6,31.0,25.1,229.012568,65430.5,2.6,85.8,6.2,0.2,1.9,0.0
IN_Warren_County,6.5,43.1,32.4,18.0,47.53416518,47278.0,1.5,96.5,0.5,0.2,0.0,0.0
IN_Warrick_County,5.5,28.3,33.5,32.8,265.360612,59987.5,1.8,92.8,1.6,0.2,2.5,0.0
IN_Washington_County,13.3,42.4,31.4,12.8,107.9913607,36973.0,1.3,96.9,0.1,0.3,0.2,0.0
IN_Wayne_County,11.8,36.7,32.0,19.4,296.0540851,48592.5,2.8,88.5,5.0,0.2,1.0,0.0
IN_White_County,10.9,39.8,31.7,17.6,171.6668029,60923.0,7.9,89.8,0.4,0.2,0.2,0.0
IN_Whitley_County,7.9,36.6,32.4,23.1,42.04961855,42963.0,1.9,95.7,0.4,0.2,0.4,0.0
IA_Adair_County,5.3,40.4,34.9,19.5,66.91648822,64375.62716763006,1.7,96.6,0.3,0.0,0.4,0.0
IA_Adams_County,5.5,36.0,36.3,22.3,385.2080123,63647.0,1.2,96.8,0.4,0.1,0.6,0.0
IA_Appanoose_County,9.1,35.5,36.4,18.9,330.9171131,40920.0,1.8,95.7,0.6,0.1,0.5,0.0
IA_Benton_County,5.8,36.9,35.6,21.6,50.5856259,57531.0,1.4,96.6,0.7,0.1,0.3,0.0
IA_Boone_County,5.9,32.2,36.3,25.6,295.8579882,87384.0,2.5,94.6,0.4,0.1,0.4,0.7
IA_Buchanan_County,6.2,35.1,37.3,21.4,38.13882532,63804.0,1.5,96.4,0.3,0.3,0.6,0.0
IA_Butler_County,5.9,36.6,38.5,19.1,0.0,54214.0,1.3,96.8,0.2,0.3,0.4,0.1
IA_Calhoun_County,6.0,38.2,34.9,20.9,30.22365505,34329.0,1.8,94.8,1.8,0.3,0.3,0.0
IA_Carroll_County,5.8,34.2,37.9,22.1,38.83872221,64202.5,2.4,95.3,1.5,0.1,0.2,0.0
IA_Cass_County,10.7,33.8,34.5,21.0,176.4965436,48717.5,2.4,95.8,0.3,0.1,0.5,0.2
IA_Cerro_Gordo_County,6.5,33.4,36.2,23.9,114.7446931,51074.5,4.6,91.2,1.7,0.3,1.1,0.0
IA_Cherokee_County,6.5,40.1,32.0,21.4,184.1774801,48140.0,3.4,94.0,1.0,0.4,0.4,0.0
IA_Clarke_County,15.5,41.5,28.3,14.7,107.2386059,44811.0,12.7,84.6,0.1,0.0,1.0,0.0
IA_Clay_County,4.6,33.8,37.8,23.9,36.3834819,46965.0,3.3,94.0,0.2,0.0,0.5,0.0
IA_Clayton_County,9.1,43.6,30.0,17.4,78.77116975,54832.5,1.9,96.2,1.0,0.1,0.4,0.0
IA_Clinton_County,8.0,37.6,33.1,21.3,460.5534903,60668.5,3.0,91.5,2.6,0.4,0.7,0.0
IA_Crawford_County,18.7,36.6,27.9,16.8,40.15142824,49170.0,27.4,67.5,1.2,0.6,1.9,0.1
IA_Dallas_County,4.1,18.5,27.0,50.4,144.6925952,86162.0,6.1,86.2,1.3,0.1,4.2,0.1
IA_Dubuque_County,6.2,32.4,29.3,32.1,161.9695497,57130.75,2.3,91.4,2.8,0.0,1.3,0.4
IA_Fayette_County,7.4,42.5,32.8,17.2,175.5926251,47709.0,2.3,94.1,1.2,0.0,0.9,0.0
IA_Franklin_County,9.2,35.7,37.1,18.0,113.7656428,50078.0,12.1,85.9,1.4,0.0,0.1,0.0
IA_Greene_County,6.8,37.1,35.5,20.5,21.88423241,52637.0,2.7,95.1,0.1,0.1,1.3,0.0
IA_Grundy_County,4.6,33.1,36.4,25.9,64.96670456,61580.0,1.2,97.1,0.7,0.0,0.3,0.0
IA_Guthrie_County,5.6,35.4,38.3,20.6,74.85730327,0.0,2.4,95.6,0.3,0.3,0.3,0.0
IA_Hardin_County,7.6,35.8,36.9,19.7,137.6067886,58296.0,4.2,92.3,1.4,0.3,0.6,0.0
IA_Harrison_County,7.8,38.9,34.0,19.3,55.43621371,21702.0,1.6,96.5,0.2,0.3,0.3,0.1
IA_Henry_County,8.1,36.2,34.0,21.7,232.4201365,38692.0,4.7,88.6,2.1,0.4,2.5,0.0
IA_Humboldt_County,6.9,37.7,37.2,18.3,30.96614368,39951.5,4.0,94.0,0.2,0.3,0.3,0.0
IA_Ida_County,7.4,39.7,33.6,19.3,126.0327685,59468.0,2.1,96.0,0.0,0.7,0.4,0.0
IA_Jackson_County,6.5,42.0,32.2,19.3,158.2682391,45588.0,1.4,95.7,0.6,0.0,0.5,0.7
IA_Jasper_County,5.9,39.8,35.2,19.1,161.0218062,58118.0,2.0,94.2,1.6,0.2,0.4,0.1
IA_Jefferson_County,7.2,24.9,29.6,38.3,89.23259964,56939.0,2.9,80.6,5.8,0.0,5.2,0.0
IA_Johnson_County,3.8,15.4,26.8,54.1,242.8946139,88947.0,5.5,79.6,6.3,0.2,6.2,0.1
IA_Keokuk_County,7.0,42.8,33.1,17.0,48.40739665,49044.0,1.5,96.8,0.1,0.1,0.4,0.1
IA_Linn_County,5.1,25.9,34.6,34.3,197.120924,83279.0,3.1,87.0,4.8,0.1,2.3,0.1
IA_Louisa_County,15.5,37.3,31.9,15.3,141.8188264,58768.0,15.8,78.6,1.0,0.3,3.9,0.0
IA_Lyon_County,6.3,40.5,33.9,19.3,239.0710383,54713.0,2.5,96.1,0.1,0.2,0.2,0.1
IA_Madison_County,3.5,33.6,38.1,24.8,38.83997929,36803.0,1.8,95.9,0.2,0.0,1.1,0.0
IA_Mahaska_County,8.0,39.6,31.4,21.0,196.2796092,52650.0,2.0,93.8,1.5,0.2,1.3,0.1
IA_Marion_County,6.0,33.5,29.6,30.9,147.3595573,47388.0,1.9,94.8,0.6,0.3,1.1,0.0
